ID,name,score1,score2
1229,Student_1229,87,52
1230,Student_1230,64,71
1231,Student_1231,57,94
1232,Student_1232,61,91
1233,Student_1233,78,69
1234,Student_1234,52,81
1235,Student_1235,69,77
1236,Student_1236,97,65
1237,Student_1237,68,50
1238,Student_1238,56,67
1239,Student_1239,82,57
1240,Student_1240,100,50
1241,Student_1241,56,93
1242,Student_1242,84,50
1243,Student_1243,81,99
1244,Student_1244,78,71
1245,Student_1245,68,58
1246,Student_1246,84,75
1247,Student_1247,73,83
1248,Student_1248,53,58
1249,Student_1249,93,83
1250,Student_1250,77,68
1251,Student_1251,85,72
1252,Student_1252,97,57
1253,Student_1253,71,81
1254,Student_1254,99,51
1255,Student_1255,80,69
1256,Student_1256,58,58
1257,Student_1257,60,55
1258,Student_1258,87,92
1259,Student_1259,61,80
1260,Student_1260,65,67
1261,Student_1261,80,78
1262,Student_1262,71,84
1263,Student_1263,83,60
1264,Student_1264,54,96
1265,Student_1265,79,61
1266,Student_1266,83,97
1267,Student_1267,57,61
1268,Student_1268,68,94
1269,Student_1269,84,98
1270,Student_1270,68,61
1271,Student_1271,76,70
1272,Student_1272,94,89
1273,Student_1273,66,89
1274,Student_1274,87,94
1275,Student_1275,67,86
1276,Student_1276,96,54
1277,Student_1277,59,82
1278,Student_1278,57,99
1279,Student_1279,74,64
1280,Student_1280,96,64
1281,Student_1281,77,93
1282,Student_1282,55,72
1283,Student_1283,70,50
1284,Student_1284,86,77
1285,Student_1285,83,100
1286,Student_1286,80,87
1287,Student_1287,61,55
1288,Student_1288,53,51
1289,Student_1289,72,54
1290,Student_1290,61,69
1291,Student_1291,70,90
1292,Student_1292,55,65
1293,Student_1293,95,81
1294,Student_1294,61,90
1295,Student_1295,69,56
1296,Student_1296,85,77
1297,Student_1297,86,97
1298,Student_1298,61,81
1299,Student_1299,76,95
1300,Student_1300,56,68
1301,Student_1301,83,69
1302,Student_1302,56,63
1303,Student_1303,53,81
1304,Student_1304,92,83
1305,Student_1305,72,81
1306,Student_1306,92,84
1307,Student_1307,66,96
1308,Student_1308,66,64
1309,Student_1309,56,67
1310,Student_1310,96,56
1311,Student_1311,99,100
1312,Student_1312,85,62
1313,Student_1313,77,64
1314,Student_1314,91,79
1315,Student_1315,96,89
1316,Student_1316,74,52
1317,Student_1317,99,56
1318,Student_1318,69,90
1319,Student_1319,76,60
1320,Student_1320,80,90
1321,Student_1321,92,50
1322,Student_1322,50,91
1323,Student_1323,79,100
1324,Student_1324,71,91
1325,Student_1325,82,77
1326,Student_1326,61,67
1327,Student_1327,52,77
1328,Student_1328,74,56
1329,Student_1329,51,71
1330,Student_1330,70,50
1331,Student_1331,77,63
1332,Student_1332,62,97
1333,Student_1333,62,68
1334,Student_1334,89,97
1335,Student_1335,100,85
1336,Student_1336,82,92
1337,Student_1337,81,74
1338,Student_1338,76,72
1339,Student_1339,67,83
1340,Student_1340,88,61
1341,Student_1341,83,65
1342,Student_1342,86,59
1343,Student_1343,76,53
1344,Student_1344,69,57
1345,Student_1345,71,94
1346,Student_1346,98,57
1347,Student_1347,66,99
1348,Student_1348,95,68
1349,Student_1349,88,96
1350,Student_1350,94,58
1351,Student_1351,55,84
1352,Student_1352,100,70
1353,Student_1353,63,100
1354,Student_1354,62,52
1355,Student_1355,77,73
1356,Student_1356,87,64
1357,Student_1357,91,96
1358,Student_1358,63,70
1359,Student_1359,65,76
1360,Student_1360,52,81
1361,Student_1361,67,65
1362,Student_1362,53,78
1363,Student_1363,53,74
1364,Student_1364,55,53
1365,Student_1365,56,55
1366,Student_1366,58,94
1367,Student_1367,82,63
1368,Student_1368,67,97
1369,Student_1369,71,57
1370,Student_1370,79,61
1371,Student_1371,68,67
1372,Student_1372,88,82
1373,Student_1373,56,95
1374,Student_1374,55,88
1375,Student_1375,76,58
1376,Student_1376,73,80
1377,Student_1377,55,57
1378,Student_1378,83,63
1379,Student_1379,90,87
1380,Student_1380,91,55
1381,Student_1381,71,50
1382,Student_1382,95,99
1383,Student_1383,78,78
1384,Student_1384,100,94
1385,Student_1385,53,68
1386,Student_1386,87,81
1387,Student_1387,91,87
1388,Student_1388,94,63
1389,Student_1389,83,75
1390,Student_1390,71,79
1391,Student_1391,73,94
1392,Student_1392,58,55
1393,Student_1393,97,94
1394,Student_1394,68,75
1395,Student_1395,83,78
1396,Student_1396,88,54
1397,Student_1397,76,88
1398,Student_1398,52,70
1399,Student_1399,75,72
1400,Student_1400,60,95
1401,Student_1401,90,89
1402,Student_1402,93,77
1403,Student_1403,89,52
1404,Student_1404,56,65
1405,Student_1405,77,68
1406,Student_1406,86,83
1407,Student_1407,98,56
1408,Student_1408,85,66
1409,Student_1409,83,89
1410,Student_1410,59,77
1411,Student_1411,57,82
1412,Student_1412,72,52
1413,Student_1413,50,60
1414,Student_1414,93,91
1415,Student_1415,68,70
1416,Student_1416,54,51
1417,Student_1417,50,52
1418,Student_1418,53,86
1419,Student_1419,68,54
1420,Student_1420,71,61
1421,Student_1421,91,67
1422,Student_1422,80,67
1423,Student_1423,87,61
1424,Student_1424,58,54
1425,Student_1425,50,65
1426,Student_1426,99,69
1427,Student_1427,98,56
1428,Student_1428,54,95
1429,Student_1429,68,80
1430,Student_1430,63,96
1431,Student_1431,95,88
1432,Student_1432,96,95
1433,Student_1433,54,51
1434,Student_1434,87,50
1435,Student_1435,50,55
1436,Student_1436,80,78
1437,Student_1437,57,80
1438,Student_1438,87,75
1439,Student_1439,80,52
1440,Student_1440,74,76
1441,Student_1441,100,57
1442,Student_1442,95,97
1443,Student_1443,76,97
1444,Student_1444,67,66
1445,Student_1445,65,70
1446,Student_1446,97,54
1447,Student_1447,77,67
1448,Student_1448,89,59
1449,Student_1449,67,50
1450,Student_1450,81,54
1451,Student_1451,84,96
1452,Student_1452,59,87
1453,Student_1453,62,93
1454,Student_1454,53,64
1455,Student_1455,63,97
1456,Student_1456,54,99
1457,Student_1457,62,71
1458,Student_1458,77,71
1459,Student_1459,74,67
1460,Student_1460,65,98
1461,Student_1461,88,98
1462,Student_1462,77,99
1463,Student_1463,80,80
1464,Student_1464,77,78
1465,Student_1465,99,54
1466,Student_1466,91,81
1467,Student_1467,78,63
1468,Student_1468,64,59
1469,Student_1469,84,86
1470,Student_1470,77,89
1471,Student_1471,84,64
1472,Student_1472,64,58
1473,Student_1473,81,92
1474,Student_1474,88,52
1475,Student_1475,56,92
1476,Student_1476,86,87
1477,Student_1477,52,63
1478,Student_1478,99,71
1479,Student_1479,56,96
1480,Student_1480,70,70
1481,Student_1481,90,56
1482,Student_1482,71,59
1483,Student_1483,53,77
1484,Student_1484,60,80
1485,Student_1485,96,82
1486,Student_1486,54,58
1487,Student_1487,52,99
1488,Student_1488,64,52
1489,Student_1489,51,62
1490,Student_1490,57,96
1491,Student_1491,76,63
1492,Student_1492,86,88
1493,Student_1493,56,98
1494,Student_1494,53,97
1495,Student_1495,58,100
1496,Student_1496,59,77
1497,Student_1497,57,91
1498,Student_1498,72,59
1499,Student_1499,90,66
1500,Student_1500,62,66
1501,Student_1501,51,79
1502,Student_1502,88,90
1503,Student_1503,70,74
1504,Student_1504,64,73
1505,Student_1505,80,50
1506,Student_1506,61,68
1507,Student_1507,97,79
1508,Student_1508,77,70
1509,Student_1509,99,76
1510,Student_1510,65,81
1511,Student_1511,83,73
1512,Student_1512,98,72
1513,Student_1513,95,66
1514,Student_1514,100,55
1515,Student_1515,99,54
1516,Student_1516,75,51
1517,Student_1517,74,51
1518,Student_1518,73,92
1519,Student_1519,91,53
1520,Student_1520,99,56
1521,Student_1521,97,92
1522,Student_1522,55,76
1523,Student_1523,75,54
1524,Student_1524,88,74
1525,Student_1525,58,73
1526,Student_1526,76,56
1527,Student_1527,91,87
1528,Student_1528,67,92
1529,Student_1529,79,100
1530,Student_1530,93,100
1531,Student_1531,82,69
1532,Student_1532,94,86
1533,Student_1533,72,55
1534,Student_1534,74,86
1535,Student_1535,76,87
1536,Student_1536,50,91
1537,Student_1537,88,93
1538,Student_1538,78,71
1539,Student_1539,71,61
1540,Student_1540,89,87
1541,Student_1541,69,71
1542,Student_1542,50,67
1543,Student_1543,66,95
1544,Student_1544,64,70
1545,Student_1545,57,65
1546,Student_1546,78,52
1547,Student_1547,80,60
1548,Student_1548,64,54
1549,Student_1549,77,98
1550,Student_1550,99,68
1551,Student_1551,50,83
1552,Student_1552,58,80
1553,Student_1553,67,92
1554,Student_1554,50,82
1555,Student_1555,56,90
1556,Student_1556,71,96
1557,Student_1557,74,85
1558,Student_1558,81,84
1559,Student_1559,60,68
1560,Student_1560,75,67
1561,Student_1561,96,96
1562,Student_1562,63,59
1563,Student_1563,71,69
1564,Student_1564,59,84
1565,Student_1565,63,77
1566,Student_1566,93,74
1567,Student_1567,75,74
1568,Student_1568,71,65
1569,Student_1569,91,65
1570,Student_1570,91,97
1571,Student_1571,87,50
1572,Student_1572,57,88
1573,Student_1573,88,52
1574,Student_1574,66,52
1575,Student_1575,53,95
1576,Student_1576,55,75
1577,Student_1577,91,69
1578,Student_1578,91,79
1579,Student_1579,58,73
1580,Student_1580,96,58
1581,Student_1581,82,99
1582,Student_1582,98,76
1583,Student_1583,79,75
1584,Student_1584,93,56
1585,Student_1585,65,91
1586,Student_1586,89,82
1587,Student_1587,59,88
1588,Student_1588,96,60
1589,Student_1589,87,54
1590,Student_1590,59,97
1591,Student_1591,50,71
1592,Student_1592,93,55
1593,Student_1593,82,69
1594,Student_1594,59,98
1595,Student_1595,66,55
1596,Student_1596,84,93
1597,Student_1597,68,78
1598,Student_1598,98,93
1599,Student_1599,81,92
1600,Student_1600,75,76
1601,Student_1601,80,64
1602,Student_1602,76,54
1603,Student_1603,93,84
1604,Student_1604,83,70
1605,Student_1605,93,93
1606,Student_1606,52,64
1607,Student_1607,72,83
1608,Student_1608,59,83
1609,Student_1609,61,90
1610,Student_1610,58,90
1611,Student_1611,55,95
1612,Student_1612,76,53
1613,Student_1613,79,66
1614,Student_1614,52,87
1615,Student_1615,51,65
1616,Student_1616,74,99
1617,Student_1617,88,67
1618,Student_1618,60,82
1619,Student_1619,65,58
1620,Student_1620,74,57
1621,Student_1621,79,87
1622,Student_1622,70,62
1623,Student_1623,88,99
1624,Student_1624,74,65
1625,Student_1625,53,67
1626,Student_1626,77,80
1627,Student_1627,93,88
1628,Student_1628,94,96
1629,Student_1629,84,100
1630,Student_1630,76,65
1631,Student_1631,90,92
1632,Student_1632,83,85
1633,Student_1633,86,80
1634,Student_1634,63,67
1635,Student_1635,91,68
1636,Student_1636,76,71
1637,Student_1637,83,60
1638,Student_1638,55,78
1639,Student_1639,64,73
1640,Student_1640,87,63
1641,Student_1641,60,58
1642,Student_1642,90,84
1643,Student_1643,80,78
1644,Student_1644,79,54
1645,Student_1645,71,61
1646,Student_1646,77,54
1647,Student_1647,59,55
1648,Student_1648,58,76
1649,Student_1649,82,55
1650,Student_1650,88,95
1651,Student_1651,92,53
1652,Student_1652,67,54
1653,Student_1653,93,97
1654,Student_1654,87,96
1655,Student_1655,64,77
1656,Student_1656,64,96
1657,Student_1657,56,71
1658,Student_1658,63,85
1659,Student_1659,77,76
1660,Student_1660,63,90
1661,Student_1661,57,61
1662,Student_1662,68,72
1663,Student_1663,52,98
1664,Student_1664,99,90
1665,Student_1665,57,51
1666,Student_1666,84,81
1667,Student_1667,56,97
1668,Student_1668,93,52
1669,Student_1669,95,100
1670,Student_1670,71,91
1671,Student_1671,71,95
1672,Student_1672,84,55
1673,Student_1673,54,62
1674,Student_1674,67,50
1675,Student_1675,89,90
1676,Student_1676,88,71
1677,Student_1677,82,99
1678,Student_1678,63,74
1679,Student_1679,97,82
1680,Student_1680,60,71
1681,Student_1681,64,82
1682,Student_1682,100,59
1683,Student_1683,76,98
1684,Student_1684,93,86
1685,Student_1685,58,69
1686,Student_1686,87,82
1687,Student_1687,95,92
1688,Student_1688,58,56
1689,Student_1689,58,58
1690,Student_1690,100,54
1691,Student_1691,93,66
1692,Student_1692,85,98
1693,Student_1693,98,81
1694,Student_1694,56,79
1695,Student_1695,84,60
1696,Student_1696,60,57
1697,Student_1697,63,79
1698,Student_1698,86,87
1699,Student_1699,62,88
1700,Student_1700,92,89
1701,Student_1701,52,89
1702,Student_1702,79,78
1703,Student_1703,95,66
1704,Student_1704,98,78
1705,Student_1705,98,51
1706,Student_1706,53,90
1707,Student_1707,56,61
1708,Student_1708,67,86
1709,Student_1709,68,62
1710,Student_1710,85,87
1711,Student_1711,86,84
1712,Student_1712,65,63
1713,Student_1713,80,86
1714,Student_1714,87,96
1715,Student_1715,75,53
1716,Student_1716,80,75
1717,Student_1717,84,66
1718,Student_1718,70,83
1719,Student_1719,95,100
1720,Student_1720,79,69
1721,Student_1721,80,66
1722,Student_1722,97,59
1723,Student_1723,63,63
1724,Student_1724,91,94
1725,Student_1725,58,73
1726,Student_1726,92,51
1727,Student_1727,98,66
1728,Student_1728,100,90
1729,Student_1729,51,74
1730,Student_1730,54,57
1731,Student_1731,60,51
1732,Student_1732,58,51
1733,Student_1733,64,81
1734,Student_1734,74,75
1735,Student_1735,79,51
1736,Student_1736,79,69
1737,Student_1737,90,86
1738,Student_1738,93,57
1739,Student_1739,59,95
1740,Student_1740,76,96
1741,Student_1741,75,78
1742,Student_1742,53,74
1743,Student_1743,77,69
1744,Student_1744,75,70
1745,Student_1745,99,90
1746,Student_1746,68,72
1747,Student_1747,74,85
1748,Student_1748,97,59
1749,Student_1749,69,83
1750,Student_1750,92,65
1751,Student_1751,63,89
1752,Student_1752,95,100
1753,Student_1753,50,88
1754,Student_1754,93,56
1755,Student_1755,98,87
1756,Student_1756,65,74
1757,Student_1757,81,69
1758,Student_1758,66,83
1759,Student_1759,68,94
1760,Student_1760,83,98
1761,Student_1761,53,77
1762,Student_1762,68,85
1763,Student_1763,51,68
1764,Student_1764,62,82
1765,Student_1765,69,76
1766,Student_1766,98,82
1767,Student_1767,94,87
1768,Student_1768,72,91
1769,Student_1769,67,87
1770,Student_1770,64,56
1771,Student_1771,53,79
1772,Student_1772,81,68
1773,Student_1773,87,92
1774,Student_1774,58,62
1775,Student_1775,95,82
1776,Student_1776,82,56
1777,Student_1777,67,55
1778,Student_1778,91,83
1779,Student_1779,81,87
1780,Student_1780,66,84
1781,Student_1781,85,89
1782,Student_1782,87,56
1783,Student_1783,76,57
1784,Student_1784,54,81
1785,Student_1785,86,85
1786,Student_1786,90,89
1787,Student_1787,87,56
1788,Student_1788,93,94
1789,Student_1789,90,92
1790,Student_1790,61,75
1791,Student_1791,97,90
1792,Student_1792,51,67
1793,Student_1793,70,98
1794,Student_1794,57,60
1795,Student_1795,99,76
1796,Student_1796,61,73
1797,Student_1797,91,53
1798,Student_1798,62,58
1799,Student_1799,90,78
1800,Student_1800,98,98
1801,Student_1801,73,54
1802,Student_1802,77,53
1803,Student_1803,88,58
1804,Student_1804,64,67
1805,Student_1805,91,68
1806,Student_1806,69,51
1807,Student_1807,85,51
1808,Student_1808,54,66
1809,Student_1809,98,80
1810,Student_1810,58,89
1811,Student_1811,54,94
1812,Student_1812,100,54
1813,Student_1813,98,60
1814,Student_1814,97,93
1815,Student_1815,89,98
1816,Student_1816,77,54
1817,Student_1817,82,50
1818,Student_1818,67,54
1819,Student_1819,84,96
1820,Student_1820,82,85
1821,Student_1821,84,84
1822,Student_1822,100,91
1823,Student_1823,75,69
1824,Student_1824,81,100
1825,Student_1825,71,77
1826,Student_1826,57,85
1827,Student_1827,68,99
1828,Student_1828,50,81
1829,Student_1829,86,94
1830,Student_1830,83,74
1831,Student_1831,66,56
1832,Student_1832,53,67
1833,Student_1833,76,72
1834,Student_1834,83,57
1835,Student_1835,94,90
1836,Student_1836,74,63
1837,Student_1837,88,86
1838,Student_1838,50,69
1839,Student_1839,57,89
1840,Student_1840,73,73
1841,Student_1841,76,57
1842,Student_1842,83,87
1843,Student_1843,78,53
1844,Student_1844,56,84
1845,Student_1845,67,67
1846,Student_1846,70,94
1847,Student_1847,90,76
1848,Student_1848,85,95
1849,Student_1849,58,69
1850,Student_1850,69,64
1851,Student_1851,79,84
1852,Student_1852,97,84
1853,Student_1853,82,92
1854,Student_1854,89,83
1855,Student_1855,62,85
1856,Student_1856,73,89
1857,Student_1857,96,67
1858,Student_1858,52,93
1859,Student_1859,66,73
1860,Student_1860,96,90
1861,Student_1861,69,70
1862,Student_1862,85,75
1863,Student_1863,70,89
1864,Student_1864,87,91
1865,Student_1865,61,68
1866,Student_1866,51,86
1867,Student_1867,66,90
1868,Student_1868,70,76
1869,Student_1869,94,57
1870,Student_1870,69,77
1871,Student_1871,66,79
1872,Student_1872,81,68
1873,Student_1873,91,62
1874,Student_1874,89,79
1875,Student_1875,97,51
1876,Student_1876,65,65
1877,Student_1877,56,65
1878,Student_1878,76,100
1879,Student_1879,63,84
1880,Student_1880,63,84
1881,Student_1881,91,59
1882,Student_1882,56,57
1883,Student_1883,92,80
1884,Student_1884,82,76
1885,Student_1885,90,84
1886,Student_1886,57,66
1887,Student_1887,80,63
1888,Student_1888,60,72
1889,Student_1889,67,82
1890,Student_1890,64,97
1891,Student_1891,72,96
1892,Student_1892,64,66
1893,Student_1893,73,73
1894,Student_1894,86,95
1895,Student_1895,75,99
1896,Student_1896,86,69
1897,Student_1897,59,61
1898,Student_1898,91,66
1899,Student_1899,93,91
1900,Student_1900,51,89
1901,Student_1901,82,57
1902,Student_1902,60,58
1903,Student_1903,52,83
1904,Student_1904,71,84
1905,Student_1905,59,58
1906,Student_1906,50,81
1907,Student_1907,98,63
1908,Student_1908,53,96
1909,Student_1909,81,91
1910,Student_1910,97,91
1911,Student_1911,54,63
1912,Student_1912,85,53
1913,Student_1913,63,50
1914,Student_1914,64,85
1915,Student_1915,88,72
1916,Student_1916,83,88
1917,Student_1917,57,60
1918,Student_1918,87,94
1919,Student_1919,97,84
1920,Student_1920,89,70
1921,Student_1921,50,67
1922,Student_1922,91,94
1923,Student_1923,82,61
1924,Student_1924,83,52
1925,Student_1925,73,70
1926,Student_1926,92,68
1927,Student_1927,65,61
1928,Student_1928,88,53
1929,Student_1929,97,82
1930,Student_1930,78,50
1931,Student_1931,64,80
1932,Student_1932,97,57
1933,Student_1933,87,72
1934,Student_1934,79,53
1935,Student_1935,52,83
1936,Student_1936,84,50
1937,Student_1937,75,89
1938,Student_1938,63,85
1939,Student_1939,74,65
1940,Student_1940,89,95
1941,Student_1941,74,78
1942,Student_1942,85,76
1943,Student_1943,62,95
1944,Student_1944,67,97
1945,Student_1945,99,69
1946,Student_1946,70,60
1947,Student_1947,63,85
1948,Student_1948,55,75
1949,Student_1949,98,74
1950,Student_1950,87,75
1951,Student_1951,58,64
1952,Student_1952,62,63
1953,Student_1953,95,83
1954,Student_1954,95,89
1955,Student_1955,80,75
1956,Student_1956,61,79
1957,Student_1957,79,54
1958,Student_1958,76,64
1959,Student_1959,83,95
1960,Student_1960,96,56
1961,Student_1961,59,64
1962,Student_1962,69,68
1963,Student_1963,70,55
1964,Student_1964,87,93
